"iso_a3","country","year","region","income_group","gdp_pc","life_expect","population"
"EST","Estonia",2005,"Europe & Central Asia","High income",16557.2888636783,72.5682926829268,1354775
"EST","Estonia",2006,"Europe & Central Asia","High income",19315.0485102829,72.6914634146341,1346810
"EST","Estonia",2007,"Europe & Central Asia","High income",21811.8027609007,72.8146341463415,1340680
"EST","Estonia",2008,"Europe & Central Asia","High income",22500.4083155911,73.7707317073171,1337090
"EST","Estonia",2009,"Europe & Central Asia","High income",20277.7147920375,74.8243902439024,1334515
"EST","Estonia",2010,"Europe & Central Asia","High income",21085.1995454949,75.4292682926829,1331475
"EST","Estonia",2011,"Europe & Central Asia","High income",23579.7485187403,76.2292682926829,1327439
"EST","Estonia",2012,"Europe & Central Asia","High income",24352.0273988179,76.4268292682927,1325016
"EST","Estonia",2013,"Europe & Central Asia","High income",25461.8507541553,,1324612
"ETH","Ethiopia",1990,"Sub-Saharan Africa","Low income",422.173836862345,46.9449512195122,48042755
"ETH","Ethiopia",1991,"Sub-Saharan Africa","Low income",391.187322158456,47.3461219512195,49743883
"ETH","Ethiopia",1992,"Sub-Saharan Africa","Low income",352.773836526213,47.7624634146341,51525658
"ETH","Ethiopia",1993,"Sub-Saharan Africa","Low income",394.616639540859,48.2179512195122,53357867
"ETH","Ethiopia",1994,"Sub-Saharan Africa","Low income",401.976439683108,48.7180731707317,55199953
"ETH","Ethiopia",1995,"Sub-Saharan Africa","Low income",421.587686371121,49.2583414634146,57023519
"ETH","Ethiopia",1996,"Sub-Saharan Africa","Low income",467.911747748716,49.8262195121951,58815116
"ETH","Ethiopia",1997,"Sub-Saharan Africa","Low income",476.545317651383,50.4066829268293,60584273
"ETH","Ethiopia",1998,"Sub-Saharan Africa","Low income",451.857163762042,50.9966341463415,62353942
"ETH","Ethiopia",1999,"Sub-Saharan Africa","Low income",468.425791417499,51.601,64158887
"ETH","Ethiopia",2000,"Sub-Saharan Africa","Low income",493.842411911616,52.2411463414634,66024199
"ETH","Ethiopia",2001,"Sub-Saharan Africa","Low income",531.461429058856,52.9469512195122,67956866
"ETH","Ethiopia",2002,"Sub-Saharan Africa","Low income",532.193063638374,53.7348780487805,69948344
"ETH","Ethiopia",2003,"Sub-Saharan Africa","Low income",516.009893115287,54.6088536585366,71989666
"ETH","Ethiopia",2004,"Sub-Saharan Africa","Low income",585.265686729801,55.5613414634146,74066147
"ETH","Ethiopia",2005,"Sub-Saharan Africa","Low income",656.857061350261,56.5718048780488,76167240
"ETH","Ethiopia",2006,"Sub-Saharan Africa","Low income",730.047889678716,57.6152195121951,78290649
"ETH","Ethiopia",2007,"Sub-Saharan Africa","Low income",813.050453290531,58.6536585365854,80440708
"ETH","Ethiopia",2008,"Sub-Saharan Africa","Low income",893.914184571701,59.6562682926829,82621190
"ETH","Ethiopia",2009,"Sub-Saharan Africa","Low income",954.652484925251,60.6001463414634,84838032
"ETH","Ethiopia",2010,"Sub-Saharan Africa","Low income",1059.45111082613,61.4679512195122,87095281
"ETH","Ethiopia",2011,"Sub-Saharan Africa","Low income",1171.28625140892,62.2528536585366,89393063
"ETH","Ethiopia",2012,"Sub-Saharan Africa","Low income",1262.48699227551,62.9659512195122,91728849
"ETH","Ethiopia",2013,"Sub-Saharan Africa","Low income",1380.00026448913,,94100756
"FIN","Finland",1990,"Europe & Central Asia","High income",17921.4961160246,74.8131707317073,4986431
"FIN","Finland",1991,"Europe & Central Asia","High income",17337.4040686585,75.2275609756098,5013740
"FIN","Finland",1992,"Europe & Central Asia","High income",17048.8912539643,75.4553658536585,5041992
"FIN","Finland",1993,"Europe & Central Asia","High income",17222.458798402,75.7051219512195,5066447
"FIN","Finland",1994,"Europe & Central Asia","High income",18240.114004652,76.3956097560976,5088333
"FIN","Finland",1995,"Europe & Central Asia","High income",19269.6695604338,76.409512195122,5107790
"FIN","Finland",1996,"Europe & Central Asia","High income",19828.4336777722,76.6934146341464,5124573
"FIN","Finland",1997,"Europe & Central Asia","High income",21598.7455047376,76.8785365853659,5139835
"FIN","Finland",1998,"Europe & Central Asia","High income",23294.1183377593,77.0907317073171,5153498
"FIN","Finland",1999,"Europe & Central Asia","High income",24501.7683784133,77.2912195121951,5165474
"FIN","Finland",2000,"Europe & Central Asia","High income",26490.8482733218,77.4658536585366,5176209
"FIN","Finland",2001,"Europe & Central Asia","High income",27545.5452023912,77.9658536585366,5188008
"FIN","Finland",2002,"Europe & Central Asia","High income",28421.2358145,78.119512195122,5200598
"FIN","Finland",2003,"Europe & Central Asia","High income",28779.05211306,78.3682926829268,5213014
"FIN","Finland",2004,"Europe & Central Asia","High income",31066.7905724579,78.7146341463415,5228172
"FIN","Finland",2005,"Europe & Central Asia","High income",32065.1665160366,78.8170731707317,5246096
"FIN","Finland",2006,"Europe & Central Asia","High income",34540.1834159845,79.2146341463415,5266268
"FIN","Finland",2007,"Europe & Central Asia","High income",37475.2236941784,79.2634146341464,5288720
"FIN","Finland",2008,"Europe & Central Asia","High income",39729.6598439135,79.5682926829268,5313399
"FIN","Finland",2009,"Europe & Central Asia","High income",37687.74883604,79.719512195122,5338871
"FIN","Finland",2010,"Europe & Central Asia","High income",38300.7881069187,79.8707317073171,5363352
"FIN","Finland",2011,"Europe & Central Asia","High income",40280.3432200679,80.4707317073171,5388272
"FIN","Finland",2012,"Europe & Central Asia","High income",39730.3597229798,80.6268292682927,5413971
"FIN","Finland",2013,"Europe & Central Asia","High income",39812.3792223133,,5439407
"FJI","Fiji",1990,"East Asia & Pacific","Upper middle income",3683.54841356222,65.5708536585366,728339
"FJI","Fiji",1991,"East Asia & Pacific","Upper middle income",3668.31597118136,65.7933170731707,735209
"FJI","Fiji",1992,"East Asia & Pacific","Upper middle income",3932.01690463753,66.011243902439,744340
"FJI","Fiji",1993,"East Asia & Pacific","Upper middle income",4053.81969535544,66.2241463414634,754923
"FJI","Fiji",1994,"East Asia & Pacific","Upper middle income",4290.02243107835,66.4335365853659,765664
"FJI","Fiji",1995,"East Asia & Pacific","Upper middle income",4431.65330027104,66.6389024390244,775587
"FJI","Fiji",1996,"East Asia & Pacific","Upper middle income",4674.41004267183,66.840243902439,784647
"FJI","Fiji",1997,"East Asia & Pacific","Upper middle income",4600.68877524124,67.0375609756098,793098
"FJI","Fiji",1998,"East Asia & Pacific","Upper middle income",4666.81101125223,67.2308536585366,800616
"FJI","Fiji",1999,"East Asia & Pacific","Upper middle income",5110.34114252182,67.4201219512195,806857
"FJI","Fiji",2000,"East Asia & Pacific","Upper middle income",5107.64800676618,67.6058536585366,811647
"FJI","Fiji",2001,"East Asia & Pacific","Upper middle income",5308.48348274762,67.788,814700
"FJI","Fiji",2002,"East Asia & Pacific","Upper middle income",5551.93173603828,67.9670975609756,816237
"FJI","Fiji",2003,"East Asia & Pacific","Upper middle income",5712.31020090176,68.1431463414634,817224
"FJI","Fiji",2004,"East Asia & Pacific","Upper middle income",6166.95911511305,68.3176829268293,818995
"FJI","Fiji",2005,"East Asia & Pacific","Upper middle income",6382.7217633054,68.4917804878049,822484
"FJI","Fiji",2006,"East Asia & Pacific","Upper middle income",6655.63472202883,68.666,828060
"FJI","Fiji",2007,"East Asia & Pacific","Upper middle income",6715.50787453772,68.8423902439024,835392
"FJI","Fiji",2008,"East Asia & Pacific","Upper middle income",6846.44141668759,69.021,843851
"FJI","Fiji",2009,"East Asia & Pacific","Upper middle income",6735.88893807188,69.2008048780488,852479
"FJI","Fiji",2010,"East Asia & Pacific","Upper middle income",6954.02257644232,69.3823170731707,860559
"FJI","Fiji",2011,"East Asia & Pacific","Upper middle income",7227.69870408921,69.5639756097561,867921
"FJI","Fiji",2012,"East Asia & Pacific","Upper middle income",7434.00251793406,69.7447317073171,874742
"FJI","Fiji",2013,"East Asia & Pacific","Upper middle income",7750.43065903864,,881065
"FRA","France",1990,"Europe & Central Asia","High income",17593.4793344,76.6,58409202
"FRA","France",1991,"Europe & Central Asia","High income",18306.7164371798,76.8487804878049,58557072
"FRA","France",1992,"Europe & Central Asia","High income",18940.3508119824,77.1,58849212
"FRA","France",1993,"Europe & Central Asia","High income",19168.3981504528,77.3,59105073
"FRA","France",1994,"Europe & Central Asia","High income",19923.830995556,77.6487804878049,59325793
"FRA","France",1995,"Europe & Central Asia","High income",20670.4895586504,77.7512195121951,59540711
"FRA","France",1996,"Europe & Central Asia","High income",21299.9783958346,77.9536585365854,59752020
"FRA","France",1997,"Europe & Central Asia","High income",22247.3590269453,78.3048780487805,59963792
"FRA","France",1998,"Europe & Central Asia","High income",23348.2070456619,78.6048780487805,60185178
"FRA","France",1999,"Europe & Central Asia","High income",24250.2100172465,78.7560975609756,60495470
"FRA","France",2000,"Europe & Central Asia","High income",25997.4219463994,79.0560975609756,60911057
"FRA","France",2001,"Europe & Central Asia","High income",27431.9409686854,79.1585365853659,61355725
"FRA","France",2002,"Europe & Central Asia","High income",28504.4947849537,79.2609756097561,61803229
"FRA","France",2003,"Europe & Central Asia","High income",28058.3556277702,79.1146341463415,62242474
"FRA","France",2004,"Europe & Central Asia","High income",29013.1273296322,80.1634146341463,62702121
"FRA","France",2005,"Europe & Central Asia","High income",30377.062795009,80.1634146341463,63176246
"FRA","France",2006,"Europe & Central Asia","High income",32304.2188778282,80.8121951219512,63617975
"FRA","France",2007,"Europe & Central Asia","High income",34009.1914248652,81.1121951219512,64012572
"FRA","France",2008,"Europe & Central Asia","High income",35143.9645661475,81.2146341463415,64371099
"FRA","France",2009,"Europe & Central Asia","High income",34941.7561354122,81.4146341463415,64702921
"FRA","France",2010,"Europe & Central Asia","High income",35872.9635714836,81.6634146341463,65023142
"FRA","France",2011,"Europe & Central Asia","High income",37312.3706334676,82.1146341463415,65343588
"FRA","France",2012,"Europe & Central Asia","High income",37114.8931686387,82.5658536585366,65676758
"FRA","France",2013,"Europe & Central Asia","High income",37871.8556151032,,66028467
"FRO","Faeroe Islands",1990,"Europe & Central Asia","High income",,76.6121951219512,48031
"FRO","Faeroe Islands",1991,"Europe & Central Asia","High income",,76.8634146341463,47496
"FRO","Faeroe Islands",1992,"Europe & Central Asia","High income",,77.1146341463415,46580
"FRO","Faeroe Islands",1993,"Europe & Central Asia","High income",,77.4170731707317,45512
"FRO","Faeroe Islands",1994,"Europe & Central Asia","High income",,77.6170731707317,44609
"FRO","Faeroe Islands",1995,"Europe & Central Asia","High income",,77.8170731707317,44099
"FRO","Faeroe Islands",1996,"Europe & Central Asia","High income",,78.019512195122,44058
"FRO","Faeroe Islands",1997,"Europe & Central Asia","High income",,78.2219512195122,44413
"FRO","Faeroe Islands",1998,"Europe & Central Asia","High income",,78.4756097560976,45050
"FRO","Faeroe Islands",1999,"Europe & Central Asia","High income",,78.6292682926829,45788
"FRO","Faeroe Islands",2000,"Europe & Central Asia","High income",,78.8341463414634,46491
"FRO","Faeroe Islands",2001,"Europe & Central Asia","High income",,78.9878048780488,47135
"FRO","Faeroe Islands",2002,"Europe & Central Asia","High income",,79.1414634146342,47751
"FRO","Faeroe Islands",2003,"Europe & Central Asia","High income",,79.2414634146342,48308
"FRO","Faeroe Islands",2004,"Europe & Central Asia","High income",,79.390243902439,48782
"FRO","Faeroe Islands",2005,"Europe & Central Asia","High income",,79.5390243902439,49157
"FRO","Faeroe Islands",2006,"Europe & Central Asia","High income",,79.7878048780488,49414
"FRO","Faeroe Islands",2007,"Europe & Central Asia","High income",,80.1878048780488,49554
"FRO","Faeroe Islands",2008,"Europe & Central Asia","High income",,80.5365853658537,49601
"FRO","Faeroe Islands",2009,"Europe & Central Asia","High income",,80.8878048780488,49600
"FRO","Faeroe Islands",2010,"Europe & Central Asia","High income",,81.2878048780488,49581
"FRO","Faeroe Islands",2011,"Europe & Central Asia","High income",,81.6878048780488,49551
"FRO","Faeroe Islands",2012,"Europe & Central Asia","High income",,82.0390243902439,49506
"FRO","Faeroe Islands",2013,"Europe & Central Asia","High income",,,49469
"FSM","Micronesia, Fed. Sts.",1990,"East Asia & Pacific","Lower middle income",1787.59481332648,66.1975853658537,96331
"FSM","Micronesia, Fed. Sts.",1991,"East Asia & Pacific","Lower middle income",1934.45132413944,66.3101219512195,98800
"FSM","Micronesia, Fed. Sts.",1992,"East Asia & Pacific","Lower middle income",2004.86904967323,66.4226585365854,101412
"FSM","Micronesia, Fed. Sts.",1993,"East Asia & Pacific","Lower middle income",2165.8135413578,66.5357073170732,103937
"FSM","Micronesia, Fed. Sts.",1994,"East Asia & Pacific","Lower middle income",2156.0174494728,66.648243902439,106057
"FSM","Micronesia, Fed. Sts.",1995,"East Asia & Pacific","Lower middle income",2324.10769134213,66.759756097561,107556
"FSM","Micronesia, Fed. Sts.",1996,"East Asia & Pacific","Lower middle income",2276.19562662408,66.8677073170732,108342
"FSM","Micronesia, Fed. Sts.",1997,"East Asia & Pacific","Lower middle income",2171.63301213137,66.9716097560976,108506
"FSM","Micronesia, Fed. Sts.",1998,"East Asia & Pacific","Lower middle income",2265.70967439958,67.0729024390244,108236
"FSM","Micronesia, Fed. Sts.",1999,"East Asia & Pacific","Lower middle income",2339.19513681733,67.1726341463415,107808
"FSM","Micronesia, Fed. Sts.",2000,"East Asia & Pacific","Lower middle income",2510.49253451859,67.275243902439,107430
"FSM","Micronesia, Fed. Sts.",2001,"East Asia & Pacific","Lower middle income",2618.86788096018,67.3842682926829,107170
"FSM","Micronesia, Fed. Sts.",2002,"East Asia & Pacific","Lower middle income",2679.67486973892,67.5037317073171,106983
"FSM","Micronesia, Fed. Sts.",2003,"East Asia & Pacific","Lower middle income",2787.33898428841,67.6351463414634,106816
"FSM","Micronesia, Fed. Sts.",2004,"East Asia & Pacific","Lower middle income",2777.64591937827,67.7760243902439,106575
"FSM","Micronesia, Fed. Sts.",2005,"East Asia & Pacific","Lower middle income",2939.34603936321,67.9248780487805,106198
"FSM","Micronesia, Fed. Sts.",2006,"East Asia & Pacific","Lower middle income",3039.38473784662,68.0761951219512,105686
"FSM","Micronesia, Fed. Sts.",2007,"East Asia & Pacific","Lower middle income",3073.28181955085,68.2239756097561,105097
"FSM","Micronesia, Fed. Sts.",2008,"East Asia & Pacific","Lower middle income",3069.88930136199,68.3657317073171,104498
"FSM","Micronesia, Fed. Sts.",2009,"East Asia & Pacific","Lower middle income",3139.32035097686,68.4984878048781,103983
"FSM","Micronesia, Fed. Sts.",2010,"East Asia & Pacific","Lower middle income",3269.67108494293,68.6217317073171,103619
"FSM","Micronesia, Fed. Sts.",2011,"East Asia & Pacific","Lower middle income",3411.99872222358,68.7379756097561,103424
"FSM","Micronesia, Fed. Sts.",2012,"East Asia & Pacific","Lower middle income",3489.43453810815,68.8502195121951,103395
"FSM","Micronesia, Fed. Sts.",2013,"East Asia & Pacific","Lower middle income",3394.64727547184,,103549
"GAB","Gabon",1990,"Sub-Saharan Africa","Upper middle income",12387.597217009,61.289,946703
"GAB","Gabon",1991,"Sub-Saharan Africa","Upper middle income",13219.8075500069,61.3964390243902,972539
"GAB","Gabon",1992,"Sub-Saharan Africa","Upper middle income",12758.6687361894,61.4124390243902,998823
"GAB","Gabon",1993,"Sub-Saharan Africa","Upper middle income",13224.2250979849,61.3594634146342,1025559
"GAB","Gabon",1994,"Sub-Saharan Africa","Upper middle income",13644.4714701002,61.2535365853659,1052772
"GAB","Gabon",1995,"Sub-Saharan Africa","Upper middle income",14247.2576297408,61.0947073170732,1080477
"GAB","Gabon",1996,"Sub-Saharan Africa","Upper middle income",14650.141966002,60.8755365853659,1108698
"GAB","Gabon",1997,"Sub-Saharan Africa","Upper middle income",15359.5899905925,60.6005609756098,1137412
"GAB","Gabon",1998,"Sub-Saharan Africa","Upper middle income",15665.2027162621,60.2882682926829,1166525
"GAB","Gabon",1999,"Sub-Saharan Africa","Upper middle income",14114.4587118407,59.9681219512195,1195919
"GAB","Gabon",2000,"Sub-Saharan Africa","Upper middle income",13822.1525667436,59.6880243902439,1225527
"GAB","Gabon",2001,"Sub-Saharan Africa","Upper middle income",14095.8649678343,59.4963170731707,1255299
"GAB","Gabon",2002,"Sub-Saharan Africa","Upper middle income",13940.5222460396,59.4229268292683,1285318
"GAB","Gabon",2003,"Sub-Saharan Africa","Upper middle income",14232.5599865488,59.4842926829268,1315820
"GAB","Gabon",2004,"Sub-Saharan Africa","Upper middle income",14476.0254534868,59.6838536585366,1347125
"GAB","Gabon",2005,"Sub-Saharan Africa","Upper middle income",15032.3335004048,60.0091463414634,1379465
"GAB","Gabon",2006,"Sub-Saharan Africa","Upper middle income",15306.2773880078,60.431243902439,1412907
"GAB","Gabon",2007,"Sub-Saharan Africa","Upper middle income",16191.9166664488,60.9037317073171,1447388
"GAB","Gabon",2008,"Sub-Saharan Africa","Upper middle income",16270.7558443837,61.3857073170732,1482843
"GAB","Gabon",2009,"Sub-Saharan Africa","Upper middle income",15542.8112728964,61.8527073170732,1519155
"GAB","Gabon",2010,"Sub-Saharan Africa","Upper middle income",16387.647199519,62.289756097561,1556222
"GAB","Gabon",2011,"Sub-Saharan Africa","Upper middle income",17488.4512547111,62.6933414634146,1594034
"GAB","Gabon",2012,"Sub-Saharan Africa","Upper middle income",18356.3156539665,63.0739268292683,1632572
"GAB","Gabon",2013,"Sub-Saharan Africa","Upper middle income",19264.3359398216,,1671711
"GBR","United Kingdom",1990,"Europe & Central Asia","High income",16805.2009418629,75.8804878048781,57247586
"GBR","United Kingdom",1991,"Europe & Central Asia","High income",17086.8205568464,76.0829268292683,57424897
"GBR","United Kingdom",1992,"Europe & Central Asia","High income",17654.9365887407,76.4341463414634,57580402
"GBR","United Kingdom",1993,"Europe & Central Asia","High income",18661.20316412,76.3853658536585,57718614
"GBR","United Kingdom",1994,"Europe & Central Asia","High income",19951.6458483423,76.8853658536585,57865745
"GBR","United Kingdom",1995,"Europe & Central Asia","High income",21031.7981656298,76.8365853658537,58019030
"GBR","United Kingdom",1996,"Europe & Central Asia","High income",22397.9735061298,77.0878048780488,58166950
"GBR","United Kingdom",1997,"Europe & Central Asia","High income",23730.9838000091,77.2109756097561,58316954
"GBR","United Kingdom",1998,"Europe & Central Asia","High income",24474.334144915,77.190243902439,58487141
"GBR","United Kingdom",1999,"Europe & Central Asia","High income",25149.5215053125,77.390243902439,58682466
"GBR","United Kingdom",2000,"Europe & Central Asia","High income",27358.6073518733,77.7414634146342,58892514
"GBR","United Kingdom",2001,"Europe & Central Asia","High income",28696.775515911,77.9926829268293,59119673
"GBR","United Kingdom",2002,"Europe & Central Asia","High income",29981.073995563,78.1439024390244,59370479
"GBR","United Kingdom",2003,"Europe & Central Asia","High income",31152.2498427741,78.4463414634146,59647577
"GBR","United Kingdom",2004,"Europe & Central Asia","High income",33066.0055289028,78.7463414634146,59987905
"GBR","United Kingdom",2005,"Europe & Central Asia","High income",34525.3997171344,79.0487804878049,60401206
"GBR","United Kingdom",2006,"Europe & Central Asia","High income",36850.5516693525,79.2487804878049,60846820
"GBR","United Kingdom",2007,"Europe & Central Asia","High income",37389.5502096646,79.4487804878049,61322463
"GBR","United Kingdom",2008,"Europe & Central Asia","High income",37752.9604521024,79.6,61806995
"GBR","United Kingdom",2009,"Europe & Central Asia","High income",36422.310140591,80.0512195121951,62276270
"GBR","United Kingdom",2010,"Europe & Central Asia","High income",35924.0137349212,80.4024390243902,62766365
"GBR","United Kingdom",2011,"Europe & Central Asia","High income",36628.6319853043,80.9512195121951,63258918
"GBR","United Kingdom",2012,"Europe & Central Asia","High income",36942.4091768673,81.5,63695687
"GBR","United Kingdom",2013,"Europe & Central Asia","High income",38451.6571582051,,64097085
"GEO","Georgia",1990,"Europe & Central Asia","Lower middle income",5187.54370166232,69.9996097560976,4802000
"GEO","Georgia",1991,"Europe & Central Asia","Lower middle income",4199.02423777808,69.9608292682927,4835900
"GEO","Georgia",1992,"Europe & Central Asia","Lower middle income",2348.17315351989,69.9477317073171,4873500
"GEO","Georgia",1993,"Europe & Central Asia","Lower middle income",1686.70294432882,69.9823414634146,4911100
"GEO","Georgia",1994,"Europe & Central Asia","Lower middle income",1559.10078111027,70.0756829268293,4861600
"GEO","Georgia",1995,"Europe & Central Asia","Lower middle income",1677.054375006,70.2337317073171,4734000
"GEO","Georgia",1996,"Europe & Central Asia","Lower middle income",1947.37024959868,70.4544390243903,4616100
"GEO","Georgia",1997,"Europe & Central Asia","Lower middle income",2230.07263454465,70.7207317073171,4531600
"GEO","Georgia",1998,"Europe & Central Asia","Lower middle income",2347.200043243,71.0140243902439,4487300
"GEO","Georgia",1999,"Europe & Central Asia","Lower middle income",2468.25472593291,71.3217317073171,4452500
"GEO","Georgia",2000,"Europe & Central Asia","Lower middle income",2590.82564239505,71.6303414634146,4418300
"GEO","Georgia",2001,"Europe & Central Asia","Lower middle income",2797.36349105066,71.9297804878049,4386400
"GEO","Georgia",2002,"Europe & Central Asia","Lower middle income",3015.96872614076,72.2120731707317,4357000
"GEO","Georgia",2003,"Europe & Central Asia","Lower middle income",3438.41441690802,72.4717317073171,4328900
"GEO","Georgia",2004,"Europe & Central Asia","Lower middle income",3748.99572982394,72.705756097561,4318300
"GEO","Georgia",2005,"Europe & Central Asia","Lower middle income",4199.16121855366,72.9107073170732,4361400
"GEO","Georgia",2006,"Europe & Central Asia","Lower middle income",4694.9445312302,73.0890731707317,4398000
"GEO","Georgia",2007,"Europe & Central Asia","Lower middle income",5426.96974852992,73.2484390243903,4388400
"GEO","Georgia",2008,"Europe & Central Asia","Lower middle income",5665.61770410464,73.3968048780488,4383800
"GEO","Georgia",2009,"Europe & Central Asia","Lower middle income",5460.90652047312,73.5377317073171,4410900
"GEO","Georgia",2010,"Europe & Central Asia","Lower middle income",5818.24706524756,73.6747317073171,4452800
"GEO","Georgia",2011,"Europe & Central Asia","Lower middle income",6322.49929816971,73.8097804878049,4483350
"GEO","Georgia",2012,"Europe & Central Asia","Lower middle income",6822.9750525254,73.9448780487805,4490700
"GEO","Georgia",2013,"Europe & Central Asia","Lower middle income",7176.44362639204,,4476900
"GHA","Ghana",1990,"Sub-Saharan Africa","Lower middle income",1223.7795218722,56.7516341463415,14628693
"GHA","Ghana",1991,"Sub-Saharan Africa","Lower middle income",1294.46675355106,57.1572682926829,15043053
"GHA","Ghana",1992,"Sub-Saharan Africa","Lower middle income",1337.24905638499,57.4367804878049,15471695
"GHA","Ghana",1993,"Sub-Saharan Africa","Lower middle income",1396.20761807493,57.5798048780488,15907265
"GHA","Ghana",1994,"Sub-Saharan Africa","Lower middle income",1433.9729763188,57.5948292682927,16339278
"GHA","Ghana",1995,"Sub-Saharan Africa","Lower middle income",1485.77484843587,57.5027073170732,16760926
"GHA","Ghana",1996,"Sub-Saharan Africa","Lower middle income",1544.85469611594,57.3407804878049,17169151
"GHA","Ghana",1997,"Sub-Saharan Africa","Lower middle income",1600.16588405421,57.164243902439,17568461
"GHA","Ghana",1998,"Sub-Saharan Africa","Lower middle income",1655.81778132849,57.0239268292683,17968830
"GHA","Ghana",1999,"Sub-Saharan Africa","Lower middle income",1713.79462598062,56.9537073170732,18384302
"GHA","Ghana",2000,"Sub-Saharan Africa","Lower middle income",1775.1582411222,56.9875853658537,18825034
"GHA","Ghana",2001,"Sub-Saharan Africa","Lower middle income",1842.37259555936,57.1476097560976,19293392
"GHA","Ghana",2002,"Sub-Saharan Africa","Lower middle income",1906.11942814541,57.4219268292683,19786307
"GHA","Ghana",2003,"Sub-Saharan Africa","Lower middle income",1993.28599697493,57.7866585365854,20301686
"GHA","Ghana",2004,"Sub-Saharan Africa","Lower middle income",2107.32961387121,58.2248536585366,20835514
"GHA","Ghana",2005,"Sub-Saharan Africa","Lower middle income",2244.37080269072,58.7045365853659,21384034
"GHA","Ghana",2006,"Sub-Saharan Africa","Lower middle income",2398.177000991,59.1867073170732,21947779
"GHA","Ghana",2007,"Sub-Saharan Africa","Lower middle income",2553.91909409774,59.6378536585366,22525659
"GHA","Ghana",2008,"Sub-Saharan Africa","Lower middle income",2751.27006137192,60.0299512195122,23110139
"GHA","Ghana",2009,"Sub-Saharan Africa","Lower middle income",2812.87404489172,60.3510243902439,23691533
"GHA","Ghana",2010,"Sub-Saharan Africa","Lower middle income",3002.97079806347,60.5995609756098,24262901
"GHA","Ghana",2011,"Sub-Saharan Africa","Lower middle income",3445.73920980295,60.7885853658537,24820706
"GHA","Ghana",2012,"Sub-Saharan Africa","Lower middle income",3733.79799797875,60.9471219512195,25366462
"GHA","Ghana",2013,"Sub-Saharan Africa","Lower middle income",3992.09003884754,,25904598
"GIN","Guinea",1990,"Sub-Saharan Africa","Low income",729.669639560997,49.9188536585366,6020113
"GIN","Guinea",1991,"Sub-Saharan Africa","Low income",733.171852819681,50.5273414634146,6351760
"GIN","Guinea",1992,"Sub-Saharan Africa","Low income",730.437567596524,51.0040975609756,6734242
"GIN","Guinea",1993,"Sub-Saharan Africa","Low income",741.325638083459,51.3555365853659,7136110
"GIN","Guinea",1994,"Sub-Saharan Africa","Low income",747.537097079157,51.5875853658537,7514053
"GIN","Guinea",1995,"Sub-Saharan Africa","Low income",765.395239569005,51.6996829268293,7837173
"GIN","Guinea",1996,"Sub-Saharan Africa","Low income",788.209763818032,51.6978048780488,8094751
"GIN","Guinea",1997,"Sub-Saharan Africa","Low income",822.812832865232,51.6093414634146,8296478
"GIN","Guinea",1998,"Sub-Saharan Africa","Low income",845.662611746182,51.4751707317073,8457221
"GIN","Guinea",1999,"Sub-Saharan Africa","Low income",875.590468925069,51.3356341463415,8600911
"GIN","Guinea",2000,"Sub-Saharan Africa","Low income",902.723287810168,51.2499268292683,8746128
"GIN","Guinea",2001,"Sub-Saharan Africa","Low income",941.003928914955,51.2762926829268,8895353
"GIN","Guinea",2002,"Sub-Saharan Africa","Low income",988.080346432332,51.4406341463415,9045748
"GIN","Guinea",2003,"Sub-Saharan Africa","Low income",1002.75049596259,51.7490243902439,9204581
"GIN","Guinea",2004,"Sub-Saharan Africa","Low income",1034.7336626633,52.1945853658537,9379621
"GIN","Guinea",2005,"Sub-Saharan Africa","Low income",1077.43734692695,52.7451219512195,9576331
"GIN","Guinea",2006,"Sub-Saharan Africa","Low income",1112.4163297549,53.3495365853659,9798963
"GIN","Guinea",2007,"Sub-Saharan Africa","Low income",1133.4640192841,53.9437073170732,10046967
"GIN","Guinea",2008,"Sub-Saharan Africa","Low income",1180.90383113631,54.4784390243902,10314678
"GIN","Guinea",2009,"Sub-Saharan Africa","Low income",1155.66518639505,54.9318780487805,10593248
"GIN","Guinea",2010,"Sub-Saharan Africa","Low income",1161.47868338106,55.298,10876033
"GIN","Guinea",2011,"Sub-Saharan Africa","Low income",1200.27704892608,55.5901951219512,11161530
"GIN","Guinea",2012,"Sub-Saharan Africa","Low income",1237.93080169685,55.8446585365854,11451273
"GIN","Guinea",2013,"Sub-Saharan Africa","Low income",1253.08489968023,,11745189
"GMB","Gambia, The",1990,"Sub-Saharan Africa","Low income",981.416969163837,52.217,916811
"GMB","Gambia, The",1991,"Sub-Saharan Africa","Low income",1009.48785789281,52.4860487804878,949479
"GMB","Gambia, The",1992,"Sub-Saharan Africa","Low income",1034.50654770369,52.7390975609756,979666
"GMB","Gambia, The",1993,"Sub-Saharan Africa","Low income",1060.13610827943,52.9951219512195,1008242
"GMB","Gambia, The",1994,"Sub-Saharan Africa","Low income",1054.68161774952,53.2651463414634,1036580
"GMB","Gambia, The",1995,"Sub-Saharan Africa","Low income",1056.4724227491,53.5561707317073,1065746
"GMB","Gambia, The",1996,"Sub-Saharan Africa","Low income",1069.35904034893,53.8676585365854,1095930
"GMB","Gambia, The",1997,"Sub-Saharan Africa","Low income",1109.61688027992,54.1906829268293,1126986
"GMB","Gambia, The",1998,"Sub-Saharan Africa","Low income",1128.57977012124,54.5166829268293,1159271
"GMB","Gambia, The",1999,"Sub-Saharan Africa","Low income",1183.42150036063,54.8441951219512,1193143
