"Country Name","Country Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Myanmar","MMR",,,,,,,,,,,,,,,,,,,,,,,,,
"Middle East & North Africa (developing only)","MNA","4853.49211664524","5197.12676364777","5391.95754339066","5410.96904956252","5527.69916168718","5694.34044594861","6034.48606693488","6211.85688986864","6415.32424926958","6607.35028403213","6918.59987873594","7192.57447423764","7412.031513536","7567.40134624963","8287.10595324584","8827.58546621803","9468.10923628018","10102.5869201933","10501.6629426826","10829.9132237185","11329.7929428262","11313.7239863462","11946.4363040934","11871.6693622747",
"Montenegro","MNE",,,,,,,,,,,"6546.69134379559","6766.70546158214","6992.08196682602","7296.72392734839","7811.04114491091","8384.4713891272","10502.8659670717","12434.3631206991","13882.2090544491","13157.5391847862","13326.513273044","14130.2668457033","13527.7179008597","14318.3630314046",
"Mongolia","MNG","2787.34272905119","2589.62618614216","2376.0938340474","2335.05201780527","2417.18871321075","2604.91690805127","2690.08086403576","2819.44895306106","2920.34776561189","3026.55942804585","3103.01975368627","3237.85991107222","3410.01090679925","3683.54808817897","4140.26472584906","4528.13276893513","5001.3676819659","5582.65326753459","6109.38267698348","5988.71039638714","6350.72049008471","7494.95077107473","8442.10990419652","9432.65597296666",
"Northern Mariana Islands","MNP",,,,,,,,,,,,,,,,,,,,,,,,,
"Mozambique","MOZ","281.171709387324","297.617663503177","279.66823713806","299.766495542808","315.010387525996","319.35311470389","339.02747672295","369.993373994932","403.918598004545","431.810910807103","434.775720371084","484.142727786684","520.134793351035","546.818932010921","594.176794558486","648.289468139439","691.470629899028","741.44928314321","786.589149814483","821.256130903113","867.570426481528","925.661898826251","985.121127389743","1045.38143330802",
"Mauritania","MRT","1436.93461794029","1469.73231760651","1488.80595734083","1568.34039652035","1508.55649965107","1642.74368181544","1718.96392296536","1628.92148699546","1670.68236855018","1771.45418893446","1750.38115506525","1771.94229160119","1756.98291778561","1842.73158393501","1943.24055482629","2122.42432177277","2526.93404094555","2562.79430889751","2631.37186740987","2549.85963151179","2622.08625773991","2710.43091132091","2878.27839908262","3042.49451782993",
"Mauritius","MUS","4905.23154449548","5236.3608422001","5630.01149404264","5985.54060361026","6277.29662058094","6625.78597379379","7051.30859959015","7485.54135651853","7942.14406663019","8161.46584505559","9011.36582583371","9352.55200348202","9614.30270045124","10060.1742760765","10836.1147232079","11232.6440444962","11944.2664982966","12904.0076858785","13791.9361291235","14243.3292626555","14939.1915601615","15755.9921273301","16483.3407306984","17199.9523400188",
"Malawi","MWI","349.988220374705","384.634258484944","360.750208252579","403.427571853991","367.906220885372","433.46858603596","464.850992811113","478.898915011158","489.041037471006","496.610773265717","501.828682393231","475.128263292355","478.140962840756","501.4044409471","525.945775518651","542.868660693845","554.667775365399","604.96399452721","648.153996446914","690.895969393446","723.094747552882","747.259065024503","752.797051122566","779.812401104474",
"Malaysia","MYS","6577.70773468748","7246.7342047775","7862.4783257553","8623.24979565862","9377.66916572522","10251.0445932741","11193.715060587","11912.9919540833","10881.9004262176","11437.9366786634","12448.8389628026","12529.8147858956","13140.172872022","13906.947760741","14972.02049561","15974.8858587109","17066.2283609853","18284.5417192942","19192.8348578822","18713.3402938439","19996.7910901997","21074.9360942714","22280.1484307907","23297.6255555944",
"North America","NAC","23545.9584984619","23948.7562854552","24969.5411842974","25922.0381813104","27231.2955297222","28227.3689668433","29445.5279966146","30916.2342465845","32271.4997021342","33944.5795318733","35734.1586681856","36571.999758154","37434.8536494935","38930.6844984189","41113.1080893957","43492.8150471904","45600.9174662227","47207.3623060355","47591.2892014991","46185.1984589025","47528.6236181538","49009.5913627313","50775.5996362153","52152.9417174447",
"Namibia","NAM","3729.50763170003","4024.0698182689","4273.18783281603","4179.34737332989","4216.8287856403","4341.81068524627","4425.50549218824","4550.65585939473","4615.56292071429","4715.62151131624","4883.88491193721","4967.3986757648","5212.33045135051","5477.75052003089","6248.77806860535","6534.98743446965","7121.31298536528","7600.35682614733","7932.12479275396","7756.38549778598","8231.84237379312","8743.02275185045","9315.58853494957","9684.98951636891",
"New Caledonia","NCL",,,,,,,,,,,,,,,,,,,,,,,,,
"Niger","NER","598.836155677973","614.426908382291","568.577499061633","571.035578711269","586.061090982236","592.760994475773","602.373599224986","607.181176722115","653.442677813057","635.343884103609","617.680172578308","652.57449998318","658.16878284783","681.707089301461","676.002178767741","702.817425475198","738.655039018271","753.603906518607","811.104618149308","781.557543556224","825.355892266526","828.805350693596","899.436471443004","912.574314313373",
"Nigeria","NGA","1948.52930282058","1950.55391947596","1953.75372409861","1991.52719584933","2001.81011086814","1987.07736030413","2072.02115080322","2113.0545391698","2139.76636522308","2126.67110645168","2233.89997249414","2326.64486077513","2390.71860005529","2623.4675262362","3513.27190604108","3681.52459671836","3999.43639970888","4270.52987150472","4503.92428112313","4722.97357998629","5015.23949718162","5217.14728908443","5383.35866116289","5601.0390374502",
"Nicaragua","NIC","1965.63000054261","1979.59748275193","1983.31998216767","1973.46995277354","2033.95996074658","2150.84386392155","2281.49288364375","2366.48546259973","2436.70221042629","2601.2662853301","2726.14125122861","2829.14485515333","2854.63254478983","2946.17419137443","3147.2386090906","3344.48893788697","3545.13665386729","3783.30270684225","3916.49402909443","3787.38651359244","3906.19039030427","4214.65146951466","4368.14808772983","4570.83286318717",
"Netherlands","NLD","17618.3895843439","18502.0352693627","19101.849587439","19664.8380192191","20553.8478240588","21529.8080798223","22636.281699428","24084.8047213083","25475.3939321419","26927.6293315538","29437.890990325","30814.8423776582","31939.681734252","31719.4804942745","33170.033697629","35104.4875303096","38109.3547294574","40671.8453817568","42914.8089358453","41370.2374283192","41578.9724080028","43148.1020000141","42486.1577885075","43403.7168189211",
"High income: nonOECD","NOC","11207.8923246086","11531.3690964456","11246.6079951452","11322.8171183507","11265.1093341234","11473.9386627687","11830.9645094987","12448.5105735702","12498.6728752549","13070.8404669689","14402.8268709617","15034.282623505","15830.6440080463","17428.114484453","19226.0609058481","21303.6030690833","24495.3594370277","26713.6477371465","29700.999995764","28910.3643971503","30720.6280327859","33235.823881143","34606.5753237325","35733.95675035",
"Norway","NOR","17879.2381906619","18957.0776469102","19956.9771997118","20876.6306944869","22270.8978066703","23564.6033629316","26041.4624244081","27955.261907661","27420.8788746591","29800.7433542319","36173.7065135131","37124.9314654761","37058.8137425541","38286.8594969063","42451.4530183232","47626.2798231806","53896.8946855077","55762.0874823725","61342.0978140892","55297.2325792733","57739.0411505038","61896.3568235018","64839.2234060265","65461.1653874422",
"Nepal","NPL","803.301526155695","861.090267122258","893.722246478615","925.886230764923","997.078329133484","1026.49091275527","1073.39617276113","1118.69304297256","1137.19436952964","1177.01075559676","1251.14723723387","1314.53826213785","1311.51898534954","1366.53862559631","1446.36606848747","1522.08594918734","1600.02878631242","1677.84423440813","1794.34614389135","1869.07897507537","1960.57897282635","2043.86049565589","2155.26589213917","2244.25078728889",
"New Zealand","NZL","14827.0257010602","14541.5556642678","14890.5929485541","15878.1711812882","16875.105162017","17747.8620942984","18233.4569317008","18871.8791808469","19124.4254086187","20374.0971148756","21316.9633983647","22340.1332076736","23094.1216963139","23716.5227209959","24809.5192886358","25469.0390944524","27353.3511391569","28873.5557001373","29166.7550109867","30235.7330397346","30336.8721587556","31683.4116802214","32194.2673659718","34825.6342083276",
"High income: OECD","OEC","18087.4090098329","18760.3873742811","19454.1508210344","20052.695258208","21018.6562883703","21950.4168019622","22914.8019664912","23988.7967219239","24795.892693145","25855.575382102","27430.3087932775","28392.873562375","29263.8192476906","30147.8020852915","31731.7881650422","33330.548940281","35447.2139931406","37130.9326277843","37925.5062056407","36975.0832867886","38118.6548451926","39437.1300580308","40277.5897668286","41389.2388485076",
"OECD members","OED","16331.8553009547","16918.0193714592","17530.6587874194","18201.1655364764","19033.5753136004","19759.1623967753","20617.6441337253","21592.1922779002","22424.9788426013","23325.1946878079","24757.9855004805","25535.7103890506","26272.5043052096","27035.2938337508","28490.2940929269","29985.745639663","31955.2156339029","33462.4907964345","34253.6169745711","33379.4282715333","34483.2151489309","35795.318827102","36509.4048722844","37495.7998925835",
"Oman","OMN","18985.1133610611","19980.9567024641","21248.1588758567","22184.3777696146","22805.7664094766","23930.2671981907","24862.6148902865","26792.5195028754","27883.1331767697","28231.0618307249","30151.0044889521","32460.9669289156","32790.1741879819","32412.5031820033","33386.8273438097","35005.3226176512","37580.4953817551","40963.2936347824","46677.215695394","46309.3205002515","47030.3605309157","46430.4087842923","45269.0407123804","44051.8670632367",
"Other small states","OSS","3244.92709611363","3441.34190212003","3530.70824038301","3628.63349120477","3750.5777842026","3935.69823490947","4131.3971400229","4461.95947822856","4575.38610150106","4653.23281734203","4846.85239194846","5159.22450177742","5367.75508247998","5632.99526547677","6174.00681556027","6523.1113666606","6954.95908823087","7606.07995179915","8051.62477020292","7762.55489783704","8092.77452875841","8518.00828564713","8835.88014627095","9100.22930624996",
"Pakistan","PAK","1918.2168046946","2025.13099681087","2172.6821625911","2206.20425296476","2278.41655016625","2378.96136399827","2473.54533755061","2474.54566686866","2498.93068903812","2563.07598546426","2671.20003876604","2729.17027895218","2806.25653730735","2947.37544886459","3194.06398143225","3485.90413478365","3745.45514724382","3956.35181069508","4026.61809866057","4096.80868577363","4138.67782951103","4263.23885152859","4436.57847516423","4698.88875560444",
"Panama","PAN","4833.86171631377","5352.38307192405","5802.37463278984","6137.16519024678","6315.41408725177","6426.40801030649","6590.20029614928","6990.09083334482","7429.99373372452","7672.8209083014","7898.95721607168","7965.71320091572","8107.00038923376","8450.9925618311","9159.05007274558","9944.16607165744","10920.9027004504","12343.5417298334","13494.3968432551","13894.8150791757","14633.8919492988","16253.6827286197","17935.1993169455","19411.4848553484",
"Peru","PER","3392.49847891","3510.10890328488","3505.90763992781","3689.97334324476","4174.02030028165","4545.20156014075","4661.66629427223","4980.24367106428","4918.41709885174","4954.71891223433","5138.84520335317","5193.51627307089","5463.97343419296","5786.36996069056","6164.54533562643","6684.19759418068","7327.1488914105","8076.56403913086","8893.87439296413","8959.75006571341","9724.12650243107","10429.3703911029","11103.35046854","11775.3677700981",
"Philippines","PHL","2597.48659767381","2604.13813005667","2610.01420358775","2666.30009356804","2778.47281102423","2902.77806829655","3059.22375340703","3201.13124633022","3147.47208981893","3220.46997555802","3366.57821153754","3469.82514462398","3576.90157437048","3753.17471222464","4034.86826556743","4282.40644267139","4563.30955671232","4909.56961209623","5127.05622293022","5139.67824021022","5505.56839342395","5719.46824691295","6109.75932931084","6532.58432434013",
"Palau","PLW",,"10790.259113267","10055.0775962889","8779.05057003666","9357.11280991487","10317.2301518469","11309.8487193789","11490.0164137878","11590.4905892267","10912.6475232924","11180.7399652796","11534.5183870948","12171.2520558411","12353.9363706953","13645.4372640551","14117.4049555575","14256.5117472897","14826.97761296","14203.3324904418","12701.0269879755","13197.2434124665","14079.9613032357","15034.4129199929","15092.3039206849",
"Papua New Guinea","PNG","1043.1798615322","1151.9962234643","1308.50440755687","1544.20314641912","1628.7910256492","1566.72314703679","1674.30436992665","1593.72830846131","1509.69138072967","1519.06574713009","1475.88078720147","1469.68361602849","1452.70433065704","1476.49031446125","1520.21813841224","1586.07138501066","1636.84787521099","1758.5215691075","1868.24307158155","1940.56181662023","2073.51441385311","2253.90177336991","2423.54028797188","2538.46091278789",
"Poland","POL","5976.02431496417","5721.26909726176","5980.53899617151","6335.6135238704","6798.59436633709","7412.83243873245","8050.38863623799","8787.00575510482","9375.7103627542","9895.40612437543","10580.2308391606","10962.9422553203","11563.1193036463","11990.0908675905","13003.2426316028","13784.1600636437","15086.5601734751","16734.1371046964","18020.5272047453","18972.8808133399","20384.2405559663","21748.1973952206","22349.8886814134","23274.8028638442",
"Puerto Rico","PRI","16371.7565757545","16940.4567078623","17914.1222185333","18887.1668201262","19872.0785270315","20919.190111616","21673.0787182291","22529.1528558326","24170.440956569","24897.2295322004","25776.6753103997","28902.3220952051","29828.3558921356","30768.1159048654","32161.6130050242","33430.0844704018","34296.1682288966","34235.3933660336","34477.9987793345","34108.5628425791","33793.0353303763","34122.8450883533","34080.6965155781","34743.8792982679",
"Korea, Dem. Rep.","PRK",,,,,,,,,,,,,,,,,,,,,,,,,
"Portugal","PRT","11026.399773149","11918.2667733061","12332.4464194136","12352.8315115271","12703.2900763408","13476.9440840304","14019.1041182714","14887.4401981047","15679.2584614653","16668.73863903","17704.4526170379","18405.7362122341","19051.8863862238","19434.4020794798","19878.912897604","21462.73673949","23123.1472719644","24318.370113043","25090.6880497585","25278.0591970474","25869.3224854996","25827.7513054369","25447.646077659","25899.5328942527",
"Paraguay","PRY","3876.93490448545","4040.66941195758","4098.97655632522","4297.50776319243","4513.72004566375","4809.36115869416","4863.0023000769","5043.53861974203","4992.88413345128","4890.54072366204","4785.52694075864","4756.22680967815","4732.30125004525","4937.0836445629","5177.11750572281","5354.71557060906","5678.26785364465","6034.12726357692","6427.04171312546","6110.53400688134","6872.60341218822","7185.75452722007","7097.41771729357","8043.02464261835",
"Pacific island small states","PSS","2691.5943602328","2717.99213341177","2872.83612774737","2956.9208960959","3116.07915791191","3248.67882905471","3382.58107864063","3346.85886184521","3402.56991544115","3599.79194065533","3604.79821112623","3697.61767563086","3801.77500135813","3912.53358087532","4157.80622204656","4315.51820066957","4488.72297459578","4569.82670324175","4682.13334723442","4580.3701706618","4635.59274751667","4796.00974520866","4940.25728732487","5063.71916949501",
"French Polynesia","PYF",,,,,,,,,,,,,,,,,,,,,,,,,
"Qatar","QAT",,,,,,,,,,,"88543.0708585254","90814.7053546521","95974.2122193497","96629.7286577729","108476.648884417","105575.308321626","116519.873586801","118487.966781906","120527.445549821","118158.675503755","124785.011300431","133733.867707273","130053.544222466","131757.562355382",
"Romania","ROU","5182.86595925368","4705.12298713845","4426.79648225951","4606.90713225763","4898.89344915654","5370.01040535555","5726.60785091284","5504.62330219477","5340.31771759262","5340.55954678258","5711.21748175668","6489.23726756532","7061.81196258941","7737.032697423","8857.39728591995","9524.46093379753","11354.9812482298","13160.2092391446","15694.3347544624","15587.9405619698","16254.035183383","17115.5331552948","17707.8739274244","18634.7987108697",
"Russian Federation","RUS","8020.8945431092","7851.82712589962","6860.90819827354","6422.5893398703","5741.93677437871","5626.22752027224","5521.59774453724","5703.09449653353","5465.85318307942","5914.28540700102","6824.82720860684","7367.8551492025","8023.49093090466","9253.38676389873","10249.2187821463","11855.7970107083","14976.3224556974","16729.6528335385","20275.223158542","19486.1821492711","20541.3338301773","22570.4997360886","23503.9980946239","24120.2932152324",
"Rwanda","RWA","554.254840543811","577.586787664912","666.405543663787","676.428621910475","363.968268969008","508.172398238391","557.260816308839","591.337583395349","587.262363975042","585.044000721756","606.227319541485","645.840462348391","725.518465110717","739.351815488571","801.130339185872","884.715323879146","966.177697421871","1038.72186318884","1143.54879301612","1188.66492845089","1242.19805630329","1323.51815700208","1405.51115061648","1451.75036967892",
"South Asia","SAS","1205.83704528166","1243.27665436865","1316.85551081085","1377.10875682921","1461.09730154552","1563.13957159155","1667.81236516374","1726.42689740358","1807.57943243237","1939.36488045812","2028.56881033488","2127.72459370761","2203.72110093459","2371.35293208088","2581.04833331222","2853.72972637486","3148.63127362782","3470.89546218092","3623.22044206425","3875.52275205935","4217.39184770722","4508.2649528098","4747.96690644666","5005.46736187839",
"Saudi Arabia","SAU","22825.6748512001","24911.4394339198","25850.1222650258","25735.06859708","25819.674247051","25884.4469584852","26842.8172007047","27697.6687881814","28460.1022822526","28157.3230857984","29412.6267617502","29169.535613253","28387.1057288378","29944.7342674656","32034.222470562","34238.6681730564","36257.9674926396","38622.9109431047","41965.9206672724","42371.4166272347","45291.623657938","49229.7725339303","52015.9253382537","53780.417220246",
"Southern Cone Extended","SCE",,,,,,,,,,,,,,,,,,,,,,,,,
"Sudan","SDN","1204.74287646409","1299.67402562549","1374.21311629884","1426.35296633563","1427.19427549849","1499.5291685345","1572.16506134507","1720.10639755542","1765.26957491153","1796.61587415037","1900.89572537641","2013.65525914926","2115.34907174721","2259.24708584563","2343.38522387898","2526.44147133412","2785.41075701106","3098.88219976891","3163.59057535589","3200.84639944998","3262.59845813194","3524.05033366143","3607.09643655539","3372.14898641569",
"Senegal","SEN","1202.51665368122","1235.5477603112","1240.78286703905","1248.76422444889","1238.84274079948","1296.45376297733","1312.23427232677","1342.77597569514","1403.15018689146","1477.20598932838","1520.66486757815","1585.37542551599","1578.02718108166","1671.52658995807","1769.4247074322","1876.95722251608","1928.86819100454","2021.63388982918","2078.7394921983","2086.17368663429","2139.67210039736","2163.27688342777","2211.52264044788","2268.57571047308",
"Singapore","SGP","22154.0970889576","23736.20889236","25228.8722405901","28089.3836021882","30839.6535780445","32686.9822242334","34365.3770692897","36601.9639128215","34967.134933368","37328.8502639556","40859.6129627668","40296.2697887079","42250.7181257931","45675.8451503901","50768.8092921168","55012.856270206","59826.3662741349","64276.0637640195","63246.2785633805","61466.1997903028","70433.0646448321","74593.9429944563","75913.5703579476","78744.1277308431",
"Solomon Islands","SLB","1150.56477039191","1225.18868366073","1372.69907227715","1420.33408174645","1539.66884882441","1653.75809979339","1663.73879790224","1622.08295182882","1623.48819649458","1594.50445687963","1360.72932046048","1247.0010225961","1198.58715979145","1268.58923632432","1332.88930355625","1414.74484404818","1522.42639160033","1638.36778275024","1748.40281030989","1641.32744223496","1752.01338730246","1935.17911095525","2021.09628266425","2068.45521267054",
"Sierra Leone","SLE","861.736585971246","908.96233185388","756.949506205258","793.54686759945","802.679331016797","758.562789192569","787.446882928798","752.197754590919","767.37477572257","749.947899250445","796.41353471099","729.034402081816","893.625970638919","950.521258324217","993.823562112535","1030.06521107924","1087.57442805661","1176.13737570755","1236.45128145573","1261.59421323185","1320.40968709406","1399.89531499634","1610.12903281453","1926.52045964444",
"El Salvador","SLV","2885.12387584802","3041.56517124798","3293.48033725084","3564.6044233028","3806.06556190165","4083.45749425729","4186.17788508584","4401.85489714779","4585.24657004205","4783.71681954596","4972.58064722598","5150.5242220604","5331.59104474982","5543.78614072845","5781.08710684708","6156.45381190893","6567.82796854457","6970.98649518069","7164.00010122349","6957.10247406343","7097.57250998733","7352.4078611568","7571.85645523571","7762.24445449624",
"San Marino","SMR",,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia","SOM",,,,,,,,,,,,,,,,,,,,,,,,,
"Serbia","SRB",,,,,,,,"5757.3767005729","5923.98274815941","5354.97170574435","5787.52927159378","6244.62396303241","6604.9801393767","6935.13141006231","7806.07938093624","8517.04898283194","9451.92525688552","10097.5247477759","11530.9471397672","11192.2482375261","11093.2491168786","11900.1322906138","11801.4328859064","12373.9881850575",
"Sub-Saharan Africa (developing only)","SSA","1568.76878994569","1578.0168858964","1552.89019518773","1555.61937593413","1571.27474386324","1608.85167562045","1677.58411788843","1721.41307311983","1736.85081150415","1752.27713905234","1806.54323157245","1869.6353590449","1915.44046832292","1998.13308532882","2243.76171487622","2380.62284542135","2560.2741235743","2739.13726903568","2864.14513006578","2902.07348906937","3025.07191311175","3134.74608586174","3202.18707320793","3304.29814428109",
"South Sudan","SSD",,,,,,,,,,,,,,,,,,,"3738.55668485568","3861.33186383142","3859.71523270456","3867.78619829301","1923.17240899756","2330.01169585373",
"Sub-Saharan Africa (all income levels)","SSF","1568.08398348362","1577.31612003386","1552.37253564829","1555.16321738495","1570.91736351196","1608.60195870151","1677.928049308","1724.16374669596","1740.47919771755","1757.09334674785","1812.41038484221","1880.03422434964","1927.95455597857","2012.43599570921","2263.92902186688","2402.94535999341","2582.84647032981","2764.79135660548","2892.89156767629","2927.78966237474","3049.94560685039","3160.68255178834","3228.70622713607","3329.02784913626",
"Small states","SST","3996.75195264822","4200.0607537708","4291.65350115649","4435.35861516478","4596.90790613513","4797.76371284003","4994.38299537335","5254.32668100324","5387.46066982476","5531.94809234273","5752.34815233142","6044.23816704748","6317.41146531161","6710.91320587758","7305.77903939917","7743.20289594003","8272.55817637116","8873.38283825451","9272.49952129421","8941.2962556996","9184.33954051846","9540.22905857724","9850.4746544602","10132.1576373629",
"Sao Tome and Principe","STP",,,,,,,,,,,"1711.31956142277","1776.36516312784","1805.62337977244","1925.65285668265","2021.97868606416","2069.14071013538","2338.98774038752","2380.27298882453","2570.48445425184","2616.90771176399","2690.60407039691","2801.28079621861","2886.71458392939","2970.34067022299",
"Suriname","SUR","6848.39780409969","7165.24662933649","7212.28834198006","6757.45131485391","7031.9018725318","7160.57415055886","7284.6739610045","7728.72108502993","7827.2752425722","7762.25687789625","7823.48016138188","8249.64539955501","8613.08820046638","9183.75161762989","10172.4790454099","10843.9140572297","11476.6077680551","12256.0820506525","12888.531155917","13255.6589768073","13854.8568028739","14739.8015196757","15439.751177868","16226.1841884732",
"Slovak Republic","SVK","7677.58202519389","6771.56820380645","6458.36225058471","7135.46805084426","7709.14873976633","8305.50161906396","9031.39303920694","9743.62324655437","10325.2936821125","10406.2657105387","11019.0958560774","12085.0705543182","12970.075004468","13622.5380643581","14674.6862746694","16217.5578122633","18460.3485069786","20933.4258083745","23328.4078870147","22893.8549819596","23903.9006999472","25128.4294199513","25333.2345548333","26114.4879329855",
"Slovenia","SVN","11526.7977288393","10843.2929309317","10499.9207418205","11081.9224637876","11934.5892518047","13010.0495581164","13826.0902895948","14842.0608131696","15695.345893563","16713.0168164759","17576.1814317946","18459.6642893505","19763.488183421","20533.8435248112","22260.3743041339","23475.5726767699","25478.7910637883","27215.9953770115","29046.9230825046","27048.9196132669","27007.351152736","28155.902601273","27915.9067924874","28298.4103311297",
"Sweden","SWE","19302.400229853","19581.9309015192","19680.6615684315","19618.5354536041","20692.5617557776","21841.2881231923","22655.5873250162","23486.0833824343","24421.5777032634","25976.7107663244","27985.0438468887","28261.5068530883","29277.9114048861","30437.8004222016","32480.8650519313","32702.9827839167","35736.0853782206","38426.1230500059","39614.9669881394","37606.6840251976","39568.6211931727","41762.7083628129","42022.3350374057","43533.4781195051",
"Swaziland","SWZ","3479.35266794551","3557.26482713304","3670.14503554455","3797.7498803806","3895.99944831312","4086.08994847414","4228.07123109922","4335.83696183803","4401.11605293583","4510.38483220233","4625.38241365218","4736.94894656895","4861.64499545099","5043.10417301224","5298.69260106444","5553.21616048419","5840.99477721547","6114.63978411886","6276.26048420005","6296.87060887669","6386.10552365553","6366.94992103557","6501.74300313094","6683.49827018616",
"Sint Maarten (Dutch part)","SXM",,,,,,,,,,,,,,,,,,,,,,,,,
"Seychelles","SYC","9121.11323662477","9581.30855197098","10370.5415195619","11110.6145726307","11071.6519517714","11026.789039997","11584.4411078629","13039.6239933502","14010.8066565172","14202.136065824","15000.8628307925","14982.9399065671","14950.8499594062","14440.162538796","14520.9853069189","16257.5751713856","17965.1668945081","20259.4708316875","19766.1020020645","19620.5397682246","20400.9401176891","22424.7148134973","23248.9170747392","24188.6491069447",
"Syrian Arab Republic","SYR",,,,,,,,,,,,,,,,,,,,,,,,,
"Turks and Caicos Islands","TCA",,,,,,,,,,,,,,,,,,,,,,,,,
"Chad","TCD","719.913303790551","782.245924046373","837.333430577459","700.111879611909","762.652530690674","762.804088088662","767.974908306416","797.958741588601","833.540901058627","810.44256287169","792.048163044032","871.093502033038","923.271338920806","1039.60205485148","1375.04887317639","1607.03315678385","1612.05468943927","1655.03467977671","1685.86697974949","1717.4489603866","1914.92302132446","1896.0329477959","2038.42128431729","2080.73990948724",
"Togo","TGO","874.381857282576","874.038397179079","837.352212288364","710.561300389313","814.645994916195","875.323789592281","946.285891605745","1073.45450696145","1033.43259668804","1046.9554840761","1035.32481589477","1015.21494755294","995.10764494555","1037.87716758388","1060.9042962082","1079.38852494159","1128.00530774959","1154.22431545982","1172.28440623529","1191.53775626251","1222.01663166668","1273.29175514453","1336.90815052007","1390.17973654735",
"Thailand","THA","4125.31265064208","4578.6431639714","5019.76179966499","5524.11461619404","6104.42960191504","6750.55049404629","7208.82535535471","7154.16424435702","6397.74333415223","6698.52130237347","7093.23602215754","7327.70623504509","7746.44014517562","8374.74922915626","9065.96709607488","9717.11906321199","10474.0925874992","11261.447216727","11747.3968874861","11545.9632918682","12574.7259338956","12798.0283917588","13976.3706221788","14390.0115646258",
"Tajikistan","TJK","2354.7526207645","2210.14798302725","1574.28789943466","1324.97374903516","1048.92677522177","924.77507795844","773.967752819649","790.502221720818","830.827321690916","862.153744861403","940.805339890366","1043.12137942711","1152.50596893237","1279.7690826287","1421.04789403219","1532.30204561274","1653.79041885577","1789.82136116202","1924.49753146842","1966.47399870184","2069.64276731365","2212.06486019877","2360.8930566272","2511.63333566564",
"Turkmenistan","TKM","5410.69983020731","5185.67602570085","4382.78387385694","4428.95585940209","3646.1042349692","3377.8744983244","3601.49611837423","3194.39718158448","3411.65100763127","3982.28787101606","4245.90258947109","4481.72003251276","4514.28119764905","4706.03941743279","5024.02509573821","5798.41467069663","6557.88225254469","7389.25812401044","8536.52446979369","9014.67071227213","9838.42576734954","11360.5110478323","12677.8950627073","14000.7361167046",
"Timor-Leste","TLS",,,,,,,,,,,"1042.9017199121","1215.84818096948","1115.98227343717","1072.95681809782","1068.1433390613","1155.50970898352","1134.54442317642","1278.91473552258","1470.52903256358","1643.98454380553","1792.35501800615","1948.76843584162","2094.80697675218","2241.88768017345",
"Tonga","TON","2314.85610628412","2541.12165428074","2602.28865377165","2760.42327347153","2954.10893287575","3120.62914321303","3168.36932320979","3206.47467071391","3315.066479241","3476.22684634218","3656.07438945858","3853.22144282316","4022.44120317327","4165.7422980973","4295.20381501865","4509.79455398238","4544.10895054478","4442.32301679651","4540.77354000837","4696.06341226747","4885.66659692246","5102.8939398754","5216.74668577457","5302.90983968377",
"Trinidad and Tobago","TTO","8721.18896826861","9192.73203459285","9190.84414693166","9221.62841551262","9707.33556952105","10263.2889695346","10834.1483049002","11296.7794314632","12288.3099326673","12987.7751450789","14062.0843655996","14921.8578250646","16296.452433401","18930.2372571407","20879.7533288972","22676.5460792905","26452.5457976898","28302.9736304052","29689.5624797449","28472.8704403289","28756.2698133206","28743.4354891835","29594.2553767082","30438.5636578048",
"Tunisia","TUN","3541.84669961484","3727.66724208105","4027.15445905987","4131.76201392685","4275.80390036742","4396.77329738564","4727.45004349854","5000.79533012237","5229.72503468748","5552.63650487634","5879.36562578862","6195.63561358508","6328.01251179911","6761.67234177523","7268.74018557273","7713.36892399337","8318.02662681766","8983.8489561246","9497.14293218064","9810.26499955103","10180.4707804529","10235.0966568115","10735.6843719622","11092.1478060064",
"Turkey","TUR","4435.93089369283","4548.72134178333","4851.01107954396","5280.90424103016","5019.39476377052","5407.28190803831","5828.36508898319","6293.72406663427","8734.01685870101","8317.96225157563","9339.45318435406","8761.54108483585","8798.42195645784","8920.63491527452","10292.8115310447","11532.4506504741","13055.5549432044","14027.4116159542","15177.5228362412","14715.0887782306","16195.1849488346","17997.8242104058","18186.0350533689","18975.4557573468",
"Tuvalu","TUV","1534.6797416688","1633.52487697149","1708.50266525851","1812.10652738929","2032.11020452425","1962.35455235004","1871.57031210367","2086.35341412693","2426.50695753865","2412.33930115516","2431.5322133145","2514.00505974541","2736.89018669431","2681.64671834188","2702.12155765755","2670.09806545363","2800.06685232495","3046.89792903758","3346.18706565001","3215.89788992513","3159.86594025858","3488.24835905837","3549.65536372647","3637.1367831889",
"Tanzania","TZA","666.812738131395","680.546324126278","677.075586725202","678.645779448677","681.957919910248","699.966307393709","724.946635371139","743.924682380298","760.849469945028","789.500518094733","826.477095921933","873.710705890402","926.559272486182","983.982598168968","1061.16244457492","1143.89028698865","1223.33211345285","1307.10580873416","1390.10113557388","1441.46800492184","1515.44151049484","1595.92174251701","1684.58115562252","1774.62459002388",
