iso3c,year,gdp_percap
KNA,2011.0,21283.3302742466
KNA,1996.0,12887.7032681935
KNA,2002.0,16282.1674027408
KNA,2013.0,22696.8754131272
KNA,2014.0,24194.3923912485
KNA,1991.0,9322.21614637545
KNA,1992.0,9858.17016838823
KNA,1993.0,10676.8775868383
KNA,2010.0,20615.5990873683
KNA,1995.0,12093.2607292737
KNA,2006.0,20169.9825328462
KNA,2012.0,21283.3730637458
KNA,2001.0,15991.4556748871
KNA,1990.0,9259.73949288166
KNA,2003.0,15930.3627522844
KNA,2e3,15113.4700735277
KNA,2015.0,25088.1605989777
KNA,1994.0,11340.5919031969
KNA,2005.0,18736.4947075263
KNA,2004.0,16859.4752623869
KOR,1994.0,12088.2244347445
KOR,2009.0,28392.7563625682
KOR,2010.0,30465.2450528476
KOR,2011.0,31327.1268995123
KOR,1991.0,9533.02659972251
KOR,2008.0,28718.0448442489
KOR,1993.0,11033.4367416206
KOR,2006.0,25863.2194857162
KOR,2007.0,27872.0883687698
KOR,2014.0,33856.5788281048
KOR,1995.0,13371.9896745732
KOR,1996.0,14556.4666442347
KOR,1990.0,8436.24601419891
KOR,2001.0,19189.5693747323
KOR,1992.0,10216.3171401125
KOR,2004.0,22967.8128619367
KOR,2005.0,24219.788858625
KOR,2012.0,32222.59394254
KOR,2013.0,32816.1588881234
KOR,1998.0,14696.3053245559
KOR,2015.0,34647.0747842473
KOR,2e3,18083.0812551455
KOR,1997.0,15481.5991823374
KOR,2002.0,20784.9455980244
KOR,2003.0,21389.2460652754
KOR,1999.0,16428.8466583594
KWT,1996.0,59505.0375055129
KWT,1991.0,
KWT,1997.0,60242.1000544289
KWT,1998.0,60267.0320551395
KWT,2008.0,88250.0028884731
KWT,1992.0,
KWT,2e3,58904.024520775
KWT,1995.0,58117.7658306024
KWT,2011.0,76308.5907116231
KWT,2009.0,77582.1493005466
KWT,2005.0,83703.2366675555
KWT,2010.0,72204.3813019722
KWT,1990.0,
KWT,2004.0,76978.4070873125
KWT,1999.0,57276.4448324844
KWT,1993.0,
KWT,1994.0,
KWT,2015.0,74645.4824636104
KWT,2003.0,69909.1963783758
KWT,2014.0,75197.0292878014
KWT,2001.0,58839.0713556921
KWT,2002.0,59961.9511733698
KWT,2012.0,78492.3968461194
KWT,2013.0,76767.8907251705
KWT,2006.0,87875.5633273865
KWT,2007.0,90003.7635130624
CYM,1993.0,
CYM,2007.0,
CYM,1994.0,
CYM,1995.0,
CYM,2006.0,
CYM,1999.0,
CYM,1991.0,
CYM,2008.0,
CYM,2005.0,
CYM,1990.0,
CYM,1997.0,
CYM,1998.0,
CYM,2009.0,
CYM,1996.0,
CYM,2002.0,
CYM,2003.0,
CYM,2004.0,
CYM,2e3,
CYM,2001.0,
CYM,2010.0,
CYM,1992.0,
CYM,2015.0,
CYM,2013.0,
CYM,2011.0,49902.1465489682
CYM,2014.0,
CYM,2012.0,
KAZ,1996.0,6274.41038099213
KAZ,2014.0,24845.4541371692
KAZ,1997.0,6593.6462796301
KAZ,1995.0,6039.10300969172
KAZ,2015.0,25044.8780092757
KAZ,1998.0,6652.40683868472
KAZ,1994.0,6332.20520460685
KAZ,2011.0,21277.7063708818
KAZ,2008.0,18513.9254122267
KAZ,2013.0,23773.8193302477
KAZ,2012.0,22392.2036717323
KAZ,2002.0,10225.4459030077
KAZ,1999.0,7002.9609238978
KAZ,2e3,7887.89298388811
KAZ,2001.0,9172.36917770612
KAZ,1992.0,7471.68854379938
KAZ,2006.0,16098.510908832
KAZ,2007.0,17793.1478794767
KAZ,1993.0,6991.93171794701
KAZ,2009.0,18387.201905720998
KAZ,2010.0,19690.3849700205
KAZ,2005.0,14259.0186988644
KAZ,1991.0,7708.65790067141
KAZ,1990.0,8434.96062742549
KAZ,2003.0,11360.9933343487
KAZ,2004.0,12705.4338539691
LAO,1997.0,1578.32489870845
LAO,2e3,1855.12672730756
LAO,2001.0,1976.26576075956
LAO,1992.0,1148.53012023744
LAO,1996.0,1481.90990647652
LAO,1990.0,1045.00084407093
LAO,1991.0,1094.30785808657
LAO,1995.0,1391.45181052939
LAO,2002.0,2095.38029893603
LAO,2008.0,3389.00405305829
LAO,1998.0,1627.79190890504
LAO,1999.0,1742.70587907949
LAO,2006.0,2889.42499568669
LAO,2007.0,3137.50536580499
LAO,2004.0,2408.7040861296
LAO,2011.0,4222.17862850526
LAO,2010.0,3894.02521444801
LAO,2012.0,4568.91267331043
LAO,2014.0,5333.52538843413
LAO,2009.0,3606.64647624499
LAO,1994.0,1304.38491892296
LAO,2005.0,2622.99912433996
LAO,1993.0,1211.77385430338
LAO,2013.0,4954.36850377644
LAO,2003.0,2235.67588748628
LAO,2015.0,5691.257818635
LBN,1999.0,9825.21451570318
LBN,2007.0,12531.4301275251
LBN,1997.0,9475.32449541579
LBN,1998.0,9854.47156700336
LBN,2011.0,15683.5833239439
LBN,2013.0,14535.740995744
LBN,2e3,9936.0715809319
LBN,2010.0,15951.901363067
LBN,2003.0,10199.9334095524
LBN,1993.0,7914.622047173
LBN,2008.0,13862.0135703802
LBN,2009.0,15139.9179761973
LBN,2006.0,11240.9977990646
LBN,2002.0,10179.5498452891
LBN,1991.0,7124.2939073612
LBN,2014.0,14189.7572628034
LBN,1996.0,9601.3019325402
LBN,1990.0,5080.25305282634
LBN,2015.0,13936.258287804
LBN,1992.0,7427.33546790465
LBN,2001.0,10164.7882535609
LBN,1995.0,9079.57279365955
LBN,2005.0,10927.8133173295
LBN,2012.0,15221.4468624206
LBN,1994.0,8513.41139565737
LBN,2004.0,10635.2760487275
LCA,2e3,7869.9592441435
LCA,2013.0,10498.7722597714
LCA,2014.0,10655.1397801514
LCA,1999.0,7458.25327331377
LCA,2010.0,10333.8540945777
LCA,1995.0,6422.31502001719
LCA,1996.0,6804.87269799103
LCA,2015.0,10944.3341308208
LCA,1994.0,6165.39715496754
LCA,2009.0,10516.0512268375
LCA,1990.0,5130.86842044795
LCA,1997.0,6855.75689092891
LCA,1998.0,7270.67175818584
LCA,2002.0,7751.13914499861
LCA,2005.0,9136.55145919151
LCA,2011.0,10461.4251159134
LCA,2001.0,7705.89884762004
LCA,1993.0,6021.55662110906
LCA,2008.0,10623.9112299978
LCA,2006.0,10054.8832770036
LCA,2007.0,10153.5604351928
LCA,2012.0,10406.2265819666
LCA,1992.0,5801.06440287811
LCA,2004.0,9028.11190633963
LCA,1991.0,5366.76305819069
LCA,2003.0,8204.54567341352
LIE,2002.0,
LIE,1993.0,
LIE,1992.0,
LIE,1999.0,
LIE,2001.0,
LIE,1996.0,
LIE,1997.0,
LIE,1998.0,
LIE,1990.0,
LIE,2e3,
LIE,1991.0,
LIE,2005.0,
LIE,2015.0,
LIE,1994.0,
LIE,2012.0,
LIE,2013.0,
LIE,2003.0,
LIE,2011.0,
LIE,1995.0,
LIE,2009.0,
LIE,2014.0,
LIE,2008.0,
LIE,2006.0,
LIE,2004.0,
LIE,2010.0,
LIE,2007.0,
LKA,2006.0,6400.81675786224
LKA,1991.0,2526.91844409006
LKA,1990.0,2369.18570799747
LKA,1992.0,2664.67319717635
LKA,2008.0,7467.59188155529
LKA,1993.0,2882.75284634779
LKA,2005.0,5811.50585204385
LKA,2014.0,11210.2979913589
LKA,2001.0,4419.80339243035
LKA,2009.0,7731.66869524358
LKA,2004.0,5339.52124833634
LKA,2003.0,4965.72753769942
LKA,2011.0,9213.32094321278
LKA,2015.0,11762.777581535
LKA,2002.0,4630.59243041999
LKA,2010.0,8389.99039305163
LKA,2013.0,10595.7129134302
LKA,2007.0,6964.98631850288
LKA,1994.0,3077.0322508193
LKA,1997.0,3705.82500174917
LKA,1995.0,3284.27468658993
LKA,2e3,4422.56485549837
LKA,1996.0,3445.38533352332
LKA,2012.0,10163.8587053829
LKA,1999.0,4106.4777656775
LKA,1998.0,3900.33534534365
LBR,1992.0,
LBR,2e3,663.06505468735
LBR,1990.0,
LBR,2003.0,484.97234432626
LBR,1993.0,
LBR,2014.0,846.567032923362
LBR,1991.0,
LBR,2013.0,845.671835556806
LBR,1999.0,531.685124614222
LBR,1998.0,461.035064434171
LBR,2001.0,673.111302253231
LBR,1994.0,
LBR,2012.0,784.512357317685
LBR,1996.0,
LBR,2006.0,571.199231512506
LBR,2002.0,692.555068651147
LBR,2005.0,530.961091673003
LBR,2007.0,617.233709311199
LBR,2010.0,683.792125841842
LBR,2004.0,501.664452964669
LBR,1997.0,
LBR,2009.0,659.443924172627
LBR,2011.0,732.633006942041
LBR,2015.0,835.366934717421
LBR,2008.0,646.698500826295
LBR,1995.0,
LSO,1994.0,1137.88071598714
LSO,2006.0,1895.36746629082
LSO,1993.0,1073.51762274367
LSO,1998.0,1324.23372961238
LSO,2007.0,2010.91425231097
LSO,1999.0,1339.20916831611
LSO,1995.0,1185.03134681667
LSO,1992.0,1034.49486808639
LSO,1990.0,882.363241410114
LSO,2002.0,1521.94133569383
LSO,2003.0,1620.25716090744
LSO,1996.0,1249.96740928825
LSO,1997.0,1303.8608851541
LSO,2009.0,2213.51606923625
LSO,2010.0,2356.65615730022
LSO,2004.0,1682.40615312503
LSO,2005.0,1775.31862516868
LSO,2001.0,1487.72258711644
LSO,2014.0,2906.98727600647
LSO,2015.0,2949.51338695414
LSO,1991.0,964.002872222327
LSO,2012.0,2701.59210662675
LSO,2008.0,2170.05058551506
LSO,2e3,1411.27242997408
LSO,2011.0,2545.39755207646
LSO,2013.0,2766.06121545328
LTU,2007.0,19087.9942719685
LTU,1990.0,
LTU,2004.0,13040.7218306103
LTU,1992.0,
LTU,1993.0,
LTU,2006.0,16493.9502210609
LTU,2014.0,28067.0834138247
LTU,1994.0,
LTU,2003.0,12066.9312327513
LTU,2001.0,9473.28699974014
LTU,1999.0,7821.67244603375
LTU,2e3,8451.12373118542
LTU,2008.0,20744.0116410719
LTU,2002.0,10494.3632483229
LTU,2013.0,26686.7858524974
LTU,2010.0,20129.6537866722
LTU,1991.0,
LTU,1995.0,5920.14935598899
LTU,2012.0,24647.9884175211
LTU,2009.0,18164.4958773547
LTU,2005.0,14526.0473845219
LTU,2015.0,28775.8632405375
LTU,1997.0,7065.02149165861
LTU,1998.0,7755.12469517835
LTU,2011.0,22845.3356414429
LTU,1996.0,6379.70102809222
LUX,1992.0,35137.464663743
LUX,1996.0,41278.1248753887
LUX,2011.0,90006.2204943876
LUX,1993.0,36984.7751599799
LUX,1995.0,39498.3117035748
LUX,1991.0,34191.552681462
LUX,1999.0,50549.438699036
LUX,1997.0,42735.2349619843
LUX,1994.0,38684.6447158278
LUX,2010.0,84386.4051513774
LUX,2006.0,77075.4133695607
LUX,2007.0,83016.7618886521
LUX,2012.0,90504.7452627999
LUX,2009.0,80784.5885460426
LUX,2013.0,95762.4698751641
LUX,2014.0,99732.4593444194
LUX,2008.0,85599.8220132878
LUX,2003.0,59323.954220381704
LUX,1990.0,30868.1335345201
LUX,2004.0,63465.8291385528
LUX,2005.0,67544.1572210388
LUX,2e3,54831.5813352606
LUX,2002.0,58005.6534711769
LUX,1998.0,44363.4200312479
LUX,2015.0,103837.570992585
LUX,2001.0,55442.8812193166
LVA,2001.0,9055.86641831904
LVA,2008.0,19432.1790060467
LVA,1999.0,7405.28693230279
LVA,2004.0,12223.0729025228
LVA,2009.0,16889.1207385868
LVA,2011.0,19740.7922626638
LVA,2012.0,21216.7963257513
LVA,2007.0,18122.1211488712
LVA,2013.0,22684.4672843897
LVA,2010.0,17592.5725673991
LVA,1997.0,6480.02932958295
LVA,1996.0,5796.7553646759
LVA,1993.0,
LVA,2002.0,10070.0332655012
LVA,2006.0,15761.5729047068
LVA,2003.0,11025.9341130077
LVA,2015.0,24899.184566574
LVA,1994.0,
LVA,1998.0,7069.52090957542
LVA,2014.0,23884.1291725913
LVA,1995.0,5504.72203564974
LVA,2e3,8013.11294041848
LVA,2005.0,13847.569791836
LVA,1990.0,
LVA,1991.0,
LVA,1992.0,
LBY,2010.0,28583.4659963526
LBY,1995.0,
LBY,2008.0,27525.070348041
LBY,1991.0,
LBY,1992.0,
LBY,1993.0,
LBY,2012.0,
LBY,2007.0,26753.947407828
LBY,2005.0,23154.4321879534
LBY,2009.0,27135.3565354688
LBY,2011.0,11023.4371395436
LBY,1997.0,
LBY,1990.0,
LBY,2002.0,17039.0933152765
LBY,2003.0,19322.8651185899
LBY,1994.0,
LBY,2006.0,24962.8054024909
LBY,2013.0,
LBY,2014.0,
LBY,1996.0,
LBY,2e3,17435.8315459502
LBY,2001.0,17224.9888918618
LBY,2015.0,
LBY,1999.0,16730.8571021352
LBY,2004.0,20397.9647078203
LBY,1998.0,
MAR,1997.0,3169.32462309372
MAR,1992.0,2697.31525862637
MAR,1999.0,3438.37829259331
MAR,1996.0,3209.1792767447
MAR,2009.0,6133.76374336397
MAR,1993.0,2694.04878680892
MAR,1994.0,2993.016457392
MAR,2011.0,6746.8994563416
MAR,1998.0,3391.4529260571
MAR,2010.0,6365.18966151887
MAR,2006.0,5262.5200004235
MAR,1990.0,2521.36937564905
MAR,1991.0,2742.40365115267
MAR,2005.0,4796.49952140281
MAR,2e3,3542.76611443953
MAR,2007.0,5533.29046706134
MAR,1995.0,2845.80781669331
MAR,2012.0,6979.89907912757
MAR,2004.0,4545.53960486872
MAR,2001.0,3846.51637107369
MAR,2003.0,4264.2719425707
MAR,2002.0,3985.80265520439
MAR,2014.0,7524.04516658113
MAR,2015.0,7841.48435487668
MAR,2008.0,5909.27788645942
MAR,2013.0,7309.58631365242
MCO,1994.0,
MCO,2007.0,
MCO,1995.0,
MCO,1991.0,
MCO,2006.0,
MCO,2008.0,
MCO,1992.0,
MCO,2009.0,
MCO,1996.0,
MCO,1997.0,
MCO,1998.0,
MCO,1999.0,
MCO,2001.0,
MCO,1990.0,
MCO,2003.0,
MCO,2004.0,
MCO,2005.0,
MCO,2015.0,
MCO,2010.0,
MCO,2011.0,
MCO,1993.0,
MCO,2013.0,
MCO,2002.0,
MCO,2e3,
MCO,2012.0,
MCO,2014.0,
MDA,1997.0,1893.04178741378
MDA,2015.0,5048.96787094361
MDA,1998.0,1789.11831787024
MDA,1999.0,1758.07167513671
MDA,1996.0,1824.26976492668
MDA,1993.0,
MDA,1994.0,
MDA,1995.0,1899.62223321731
MDA,2011.0,4179.21480881512
MDA,2014.0,5017.0936356271
MDA,2013.0,4700.2344391
MDA,2012.0,4226.95919772373
MDA,2003.0,2393.41755805265
MDA,2e3,1839.71273635749
MDA,2001.0,2000.88740342637
MDA,2002.0,2195.146220265
MDA,2006.0,3190.12157328993
MDA,2007.0,3381.09861708903
MDA,1991.0,
MDA,1992.0,
MDA,2010.0,3831.74918707843
MDA,2005.0,2945.08015055072
MDA,2008.0,3723.40221332882
MDA,2009.0,3531.03297646538
MDA,1990.0,
MDA,2004.0,2647.75664401882
MNE,1990.0,
MNE,1991.0,
MNE,1993.0,
MNE,1994.0,
MNE,1998.0,
MNE,1992.0,
MNE,2e3,5998.01535638048
MNE,1997.0,
MNE,2002.0,7098.96576893936
MNE,1999.0,
MNE,2003.0,7332.15065673175
MNE,2001.0,6788.59341720761
MNE,2004.0,7840.78660929177
MNE,2009.0,12981.905912246
MNE,1995.0,
MNE,2011.0,14472.4434634229
MNE,2008.0,13737.6633326584
MNE,2013.0,14883.6673375034
MNE,2010.0,13661.3129424931
MNE,2005.0,8313.64230793404
MNE,2012.0,13863.9398025638
MNE,2007.0,12402.3858167793
MNE,2014.0,15410.0726476579
MNE,1996.0,
MNE,2015.0,16050.1643058231
MNE,2006.0,10354.44715698
MAF,2001.0,
MAF,2e3,
MAF,2014.0,
MAF,1999.0,
MAF,2012.0,
MAF,2008.0,
MAF,2009.0,
MAF,1998.0,
MAF,2007.0,
MAF,1997.0,
MAF,2004.0,
MAF,2010.0,
MAF,2011.0,
MAF,2003.0,
MAF,1992.0,
MAF,1993.0,
MAF,2002.0,
MAF,1991.0,
MAF,2015.0,
MAF,2013.0,
MAF,1995.0,
MAF,1996.0,
MAF,1994.0,
MAF,2005.0,
MAF,2006.0,
MAF,1990.0,
MDG,2001.0,1205.26229889917
MDG,2013.0,1414.17153692199
MDG,2014.0,1446.39024675489
MDG,2015.0,1465.34481757824
MDG,2e3,1146.17779366731
MDG,1995.0,1022.33846507351
MDG,1996.0,1030.42604947627
MDG,1997.0,1052.9009795389
MDG,1999.0,1103.53799266591
MDG,2010.0,1362.29877181923
MDG,2009.0,1380.56592191093
MDG,2011.0,1371.64857524238
MDG,1994.0,1015.7602815826
MDG,2002.0,1036.72337233497
MDG,1990.0,1073.38225482041
MDG,1992.0,1012.45252785036
MDG,2012.0,1399.51394505493
MDG,1993.0,1026.47061080213
MDG,2005.0,1240.33497145048
MDG,2006.0,1304.44460453757
MDG,2007.0,1382.71054489063
MDG,1998.0,1071.70139165725
MDG,2008.0,1468.21029916328
MDG,2003.0,1126.5815342382
MDG,1991.0,1008.34611907172
MDG,2004.0,1182.87572309743
MHL,2002.0,2555.55719322531
MHL,2001.0,2451.6777189444
MHL,1992.0,2024.43868043464
MHL,2003.0,2613.25557918567
MHL,1990.0,1864.94811361315
MHL,1996.0,2303.08049227118
MHL,1997.0,2178.79068037059
MHL,1998.0,2130.52154427096
MHL,1999.0,2105.02843032391
MHL,2e3,2276.03620753317
MHL,1991.0,1881.73313799908
MHL,2005.0,2849.27047801463
MHL,1994.0,2319.6028778696
MHL,1995.0,2540.22047876685
MHL,2013.0,3828.43490625279
MHL,2014.0,3851.79723249836
MHL,2015.0,3910.9153982876
MHL,2012.0,3689.35325993662
MHL,1993.0,2167.68070843677
MHL,2009.0,3144.91320884449
MHL,2004.0,2685.73764816666
MHL,2011.0,3501.48705048762
MHL,2007.0,3177.43220844245
MHL,2010.0,3381.34604581969
MHL,2008.0,3181.5756637626
MHL,2006.0,2992.03298772101
MKD,1992.0,4916.69950857763
MKD,1991.0,5115.33034179299
MKD,1993.0,4686.40483537111
MKD,2009.0,10979.3674733134
MKD,2008.0,10479.050758974
MKD,2007.0,9302.41192552831
MKD,1994.0,4723.04331241186
MKD,2005.0,7825.70550066729
MKD,1990.0,5255.59437396579
MKD,2010.0,11341.0311757203
MKD,2006.0,8656.05672024597
MKD,2012.0,11868.3522306202
MKD,1997.0,5034.48011374433
MKD,2015.0,14076.4831335106
MKD,2003.0,6564.42747442739
MKD,2004.0,7149.81576630525
MKD,2013.0,12686.5550547565
MKD,2014.0,13476.983118876
MKD,1995.0,4774.20035254382
MKD,2011.0,11648.2995965658
MKD,1996.0,4907.01414483972
MKD,2e3,6191.61725106011
MKD,1998.0,5234.89818895875
MKD,1999.0,5490.70421101314
MKD,2002.0,6368.23226620674
MKD,2001.0,6106.22622110308
MLI,1990.0,820.366004549658
MLI,1993.0,919.970958607079
MLI,1995.0,951.509328931164
MLI,1992.0,894.502931894588
MLI,2003.0,1446.43570004153
MLI,2e3,1151.23478523281
MLI,1991.0,926.425435653409
MLI,1994.0,948.861316236935
MLI,2004.0,1462.69068040359
MLI,2013.0,1843.48221714757
MLI,2001.0,1319.21204626307
MLI,2002.0,1340.20097247117
MLI,2015.0,2028.1575184547
MLI,2006.0,1626.25557762516
MLI,1999.0,1158.86676760681
MLI,2007.0,1671.4424809459
MLI,2005.0,1557.65331474916
MLI,1998.0,1109.9981770798
MLI,2009.0,1763.4450303455
MLI,2011.0,1862.94040098044
MLI,1997.0,1048.58116782172
MLI,2012.0,1826.13591425741
MLI,2008.0,1727.30720731161
MLI,2010.0,1822.96757432643
MLI,2014.0,1950.58824003987
MLI,1996.0,1009.96177828236
MMR,2006.0,2272.96171739716
MMR,1994.0,606.08796098077
MMR,1999.0,871.015913264685
MMR,1993.0,558.769368966174
MMR,1998.0,783.184974271916
MMR,1992.0,520.857878343829
MMR,2002.0,1269.88722153343
MMR,1995.0,653.625678145465
MMR,2005.0,1964.67068406657
MMR,1997.0,741.62929077984
MMR,2009.0,3207.78108328329
MMR,2003.0,1460.65844894653
MMR,1996.0,699.366308746582
MMR,1990.0,464.419058181304
MMR,2001.0,1127.88053622294
MMR,2013.0,4479.63112118976
MMR,1991.0,470.254227237752
MMR,2008.0,2898.95743139934
MMR,2012.0,4099.89264038651
MMR,2015.0,5249.74474205764
MMR,2e3,1001.32519167876
MMR,2007.0,2595.57430647843
MMR,2004.0,1689.59549218982
MMR,2014.0,4882.4453294341
MMR,2010.0,3534.78751872664
MMR,2011.0,3780.81768022747
MNG,2008.0,7274.12695152128
MNG,1995.0,3094.18547972577
MNG,1991.0,3076.08446266675
MNG,1994.0,2871.20508794463
MNG,2005.0,5384.3209302897
MNG,1993.0,2773.65395431747
MNG,2014.0,12012.2369092302
MNG,2006.0,5949.15141978994
MNG,2009.0,7128.21600392402
MNG,2007.0,6644.31827512526
MNG,1990.0,3310.86142520671
MNG,2001.0,3849.42265153638
MNG,1992.0,2822.41842908159
MNG,2003.0,4378.35059165631
MNG,2002.0,4053.67765459264
MNG,2011.0,8889.34553776354
MNG,2015.0,12220.7813400832
MNG,2004.0,4921.78286304352
MNG,2010.0,7552.64608299285
MNG,2e3,3689.70041174916
MNG,1996.0,3195.32261708406
MNG,1999.0,3598.66334326594
MNG,1997.0,3349.00864591012
MNG,2012.0,9990.03804901998
MNG,2013.0,11132.3909489798
MNG,1998.0,3468.8768936041
MAC,1997.0,29984.1382287901
MAC,1992.0,26281.8990613104
MAC,2011.0,117340.970750623
MAC,1993.0,27773.9917967901
MAC,1994.0,29075.6473232152
MAC,1996.0,30064.4711982515
MAC,1999.0,27749.6013959953
MAC,2012.0,127938.918712409
MAC,2008.0,78666.5659050474
MAC,1995.0,30147.858784689
MAC,1991.0,23190.1303378162
MAC,2007.0,76777.7640173014
MAC,2015.0,111496.629410799
MAC,1990.0,22228.8602822625
MAC,2010.0,96619.8443992282
MAC,2014.0,140813.517981169
MAC,2005.0,58922.0974919511
MAC,2009.0,78134.5828791808
MAC,2013.0,141947.025202268
MAC,2004.0,53929.953004092204
MAC,1998.0,28447.2711305062
MAC,2006.0,67157.3079188151
MAC,2003.0,42126.8423481174
MAC,2001.0,34407.773258879
MAC,2002.0,37539.9282351198
MAC,2e3,29550.1490198799
MNP,2013.0,
MNP,2011.0,
MNP,2001.0,
MNP,1997.0,
MNP,2009.0,
MNP,1999.0,
MNP,2012.0,
MNP,2004.0,
MNP,2e3,
MNP,2002.0,
MNP,1998.0,
MNP,2007.0,
MNP,2008.0,
MNP,1994.0,
MNP,2010.0,
MNP,1996.0,
MNP,2014.0,
MNP,2005.0,
MNP,2006.0,
MNP,2003.0,
MNP,1995.0,
MNP,2015.0,
MNP,1993.0,
MNP,1991.0,
MNP,1992.0,
MNP,1990.0,
MRT,1994.0,1910.71406949141
MRT,2009.0,3158.54925724804
MRT,2011.0,3403.53452636443
MRT,1995.0,2080.41178261186
MRT,1991.0,1861.54751463962
MRT,1992.0,1885.77080920173
MRT,2010.0,3266.29462575561
MRT,2007.0,3233.97140030575
MRT,2006.0,3145.57597935739
MRT,2008.0,3248.81318075338
MRT,2015.0,
MRT,1996.0,2176.55183209102
MRT,2012.0,3575.98635387756
MRT,1990.0,1819.88923013084
MRT,2002.0,2184.10460578914
MRT,1993.0,1986.53529121238
MRT,2005.0,2638.74145420377
MRT,2004.0,2414.33863122803
MRT,2013.0,3759.86144184677
MRT,2014.0,3890.76188121182
MRT,1999.0,2206.12050619108
MRT,1997.0,2062.14402226442
MRT,2001.0,2204.24527056087
MRT,1998.0,2079.24791582775
MRT,2e3,2178.98589314328
MRT,2003.0,2289.3930793558
MLT,2010.0,27862.7761638726
MLT,1996.0,13675.7032486203
MLT,1992.0,10576.4036456378
MLT,1998.0,15852.5026362276
MLT,1995.0,12907.7451260952
MLT,2009.0,26166.3867444621
MLT,1993.0,11200.7923540564
MLT,2001.0,19666.2741554392
MLT,1997.0,15119.6310661339
MLT,1999.0,16962.282910601
MLT,2005.0,22232.4582188313
MLT,2006.0,23237.1822550743
MLT,1990.0,9337.90547041784
MLT,1991.0,9979.76899681464
MLT,2012.0,29645.1599952886
MLT,2e3,19410.8057221245
MLT,1994.0,11973.0936016786
MLT,2008.0,26192.991410569
MLT,2003.0,20936.3415692881
MLT,2004.0,21416.3015727302
MLT,2015.0,33995.1833022691
MLT,2011.0,28765.2943563732
MLT,2013.0,31405.3372885588
MLT,2014.0,32488.6333670319
MLT,2002.0,20561.7048132824
MLT,2007.0,24883.5197456702
MUS,1994.0,6109.82131808507
MUS,2007.0,13328.3408578409
MUS,1995.0,6448.99321119189
MUS,2009.0,14815.8079871236
MUS,1991.0,5096.76004892396
MUS,2008.0,14270.1694507974
MUS,2001.0,9138.77549636532
MUS,1993.0,5825.8866731661
MUS,1996.0,6863.1076412547
MUS,1990.0,4774.34866967087
MUS,1992.0,5479.86913594193
MUS,1999.0,7951.72047330315
MUS,2e3,8780.06269300741
MUS,1997.0,7285.7896187497
MUS,1998.0,7730.24604514221
MUS,2004.0,10664.0427744975
MUS,2005.0,11078.0272355983
MUS,2006.0,12335.6354914855
MUS,2010.0,15616.0068421414
MUS,2011.0,16561.7709831855
MUS,2012.0,17408.1887075666
MUS,2013.0,18243.5127812206
MUS,2002.0,9409.61027050463
MUS,2003.0,9876.46913072252
MUS,2014.0,19230.6575231181
MUS,2015.0,20085.1709032553
MDV,2012.0,11373.4629575726
MDV,1997.0,
MDV,1999.0,
MDV,1995.0,
MDV,1996.0,
MDV,1998.0,
MDV,1994.0,
MDV,2013.0,11853.9904836194
MDV,2011.0,11126.9455942042
MDV,2015.0,12770.2713176673
MDV,2014.0,12534.7096331904
MDV,2002.0,5947.22048239432
MDV,2003.0,6788.42593284794
MDV,2e3,
MDV,2001.0,5652.74527125682
MDV,1992.0,
MDV,1993.0,
MDV,2007.0,9112.5303613757
MDV,2008.0,10092.7055059818
MDV,2009.0,9681.4506186676
MDV,2010.0,10301.7057528176
MDV,2006.0,8443.88072456503
MDV,1991.0,
MDV,1990.0,
MDV,2005.0,7088.64865348109
MDV,2004.0,7690.6206249964
MWI,1991.0,531.022676326801
MWI,1995.0,603.68303591917
MWI,1992.0,499.208510069205
MWI,1990.0,482.458927751242
MWI,1998.0,680.108173179214
MWI,1999.0,690.667266586942
MWI,1993.0,559.768834520773
MWI,1994.0,511.664123510153
MWI,2002.0,664.747476313911
MWI,2005.0,765.223711376963
MWI,2e3,697.600803960718
MWI,2001.0,660.385501695385
MWI,2004.0,737.588397804063
MWI,2009.0,990.261362410462
MWI,2003.0,698.800774091795
MWI,2011.0,1078.8556473052
MWI,1997.0,666.713648935909
MWI,2013.0,1125.47671212137
MWI,2010.0,1039.28951898371
MWI,2012.0,1085.67899974201
MWI,2014.0,1174.28993701303
MWI,2015.0,1183.60523462968
MWI,1996.0,647.55256849483
MWI,2007.0,877.505100150169
MWI,2008.0,934.931531549276
MWI,2006.0,802.845743573449
MEX,2002.0,10348.6155830997
MEX,2001.0,10301.6180311014
MEX,2006.0,13144.1828664962
MEX,2014.0,17205.5914384142
MEX,2e3,10318.5320069566
MEX,2009.0,13934.1567747792
MEX,2010.0,14603.1678602294
MEX,2011.0,15754.1971730871
MEX,2013.0,16527.6420077227
MEX,1999.0,9710.50426205321
MEX,2005.0,12070.8960874487
MEX,1990.0,6019.2622114530805
MEX,2012.0,16289.5652780893
MEX,2004.0,11198.54857407
MEX,1993.0,8442.98967545732
MEX,1994.0,8853.9809826187
MEX,2003.0,10588.3448500135
MEX,2008.0,14272.194935998
MEX,1998.0,9265.63575120873
MEX,1996.0,8348.03654543103
MEX,1997.0,8926.81841676476
MEX,2015.0,16988.3830002574
MEX,2007.0,13717.4604579467
MEX,1992.0,6600.6619167041
MEX,1995.0,7978.61039543322
MEX,1991.0,6353.2573033951
MYS,2001.0,12882.2464198652
MYS,2014.0,25765.7585179412
MYS,2015.0,26950.3353187223
